synthetic_id,evidence_config,true_model,seed,primary_available,secondary_available,noise_sigma,disorder_sigma_Tc_K,normalization_sigma,generator_note
misspec_primary_only_M2_outside_disorder_seed_0012,misspec_primary_only,M2_outside_disorder,12,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0013,misspec_primary_only,M2_outside_disorder,13,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0014,misspec_primary_only,M2_outside_disorder,14,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0015,misspec_primary_only,M2_outside_disorder,15,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0016,misspec_primary_only,M2_outside_disorder,16,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0017,misspec_primary_only,M2_outside_disorder,17,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0018,misspec_primary_only,M2_outside_disorder,18,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0019,misspec_primary_only,M2_outside_disorder,19,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0020,misspec_primary_only,M2_outside_disorder,20,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0021,misspec_primary_only,M2_outside_disorder,21,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0022,misspec_primary_only,M2_outside_disorder,22,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0023,misspec_primary_only,M2_outside_disorder,23,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0024,misspec_primary_only,M2_outside_disorder,24,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0025,misspec_primary_only,M2_outside_disorder,25,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0026,misspec_primary_only,M2_outside_disorder,26,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0027,misspec_primary_only,M2_outside_disorder,27,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0028,misspec_primary_only,M2_outside_disorder,28,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0029,misspec_primary_only,M2_outside_disorder,29,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0030,misspec_primary_only,M2_outside_disorder,30,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0031,misspec_primary_only,M2_outside_disorder,31,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0032,misspec_primary_only,M2_outside_disorder,32,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0033,misspec_primary_only,M2_outside_disorder,33,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0034,misspec_primary_only,M2_outside_disorder,34,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0035,misspec_primary_only,M2_outside_disorder,35,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0036,misspec_primary_only,M2_outside_disorder,36,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0037,misspec_primary_only,M2_outside_disorder,37,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0038,misspec_primary_only,M2_outside_disorder,38,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0039,misspec_primary_only,M2_outside_disorder,39,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_only_M2_outside_disorder_seed_0040,misspec_primary_only,M2_outside_disorder,40,1,0,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0001,misspec_primary_secondary,M0_shifted_broadened,1,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0002,misspec_primary_secondary,M0_shifted_broadened,2,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0003,misspec_primary_secondary,M0_shifted_broadened,3,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0004,misspec_primary_secondary,M0_shifted_broadened,4,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0005,misspec_primary_secondary,M0_shifted_broadened,5,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0006,misspec_primary_secondary,M0_shifted_broadened,6,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0007,misspec_primary_secondary,M0_shifted_broadened,7,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0008,misspec_primary_secondary,M0_shifted_broadened,8,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0009,misspec_primary_secondary,M0_shifted_broadened,9,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0010,misspec_primary_secondary,M0_shifted_broadened,10,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0011,misspec_primary_secondary,M0_shifted_broadened,11,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0012,misspec_primary_secondary,M0_shifted_broadened,12,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0013,misspec_primary_secondary,M0_shifted_broadened,13,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0014,misspec_primary_secondary,M0_shifted_broadened,14,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0015,misspec_primary_secondary,M0_shifted_broadened,15,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0016,misspec_primary_secondary,M0_shifted_broadened,16,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0017,misspec_primary_secondary,M0_shifted_broadened,17,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0018,misspec_primary_secondary,M0_shifted_broadened,18,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0019,misspec_primary_secondary,M0_shifted_broadened,19,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0020,misspec_primary_secondary,M0_shifted_broadened,20,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0021,misspec_primary_secondary,M0_shifted_broadened,21,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0022,misspec_primary_secondary,M0_shifted_broadened,22,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0023,misspec_primary_secondary,M0_shifted_broadened,23,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0024,misspec_primary_secondary,M0_shifted_broadened,24,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0025,misspec_primary_secondary,M0_shifted_broadened,25,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0026,misspec_primary_secondary,M0_shifted_broadened,26,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0027,misspec_primary_secondary,M0_shifted_broadened,27,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0028,misspec_primary_secondary,M0_shifted_broadened,28,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0029,misspec_primary_secondary,M0_shifted_broadened,29,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0030,misspec_primary_secondary,M0_shifted_broadened,30,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0031,misspec_primary_secondary,M0_shifted_broadened,31,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0032,misspec_primary_secondary,M0_shifted_broadened,32,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0033,misspec_primary_secondary,M0_shifted_broadened,33,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0034,misspec_primary_secondary,M0_shifted_broadened,34,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0035,misspec_primary_secondary,M0_shifted_broadened,35,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0036,misspec_primary_secondary,M0_shifted_broadened,36,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0037,misspec_primary_secondary,M0_shifted_broadened,37,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0038,misspec_primary_secondary,M0_shifted_broadened,38,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0039,misspec_primary_secondary,M0_shifted_broadened,39,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_shifted_broadened_seed_0040,misspec_primary_secondary,M0_shifted_broadened,40,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0001,misspec_primary_secondary,M0_extra_shunt,1,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0002,misspec_primary_secondary,M0_extra_shunt,2,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0003,misspec_primary_secondary,M0_extra_shunt,3,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0004,misspec_primary_secondary,M0_extra_shunt,4,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0005,misspec_primary_secondary,M0_extra_shunt,5,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0006,misspec_primary_secondary,M0_extra_shunt,6,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0007,misspec_primary_secondary,M0_extra_shunt,7,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0008,misspec_primary_secondary,M0_extra_shunt,8,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0009,misspec_primary_secondary,M0_extra_shunt,9,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0010,misspec_primary_secondary,M0_extra_shunt,10,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0011,misspec_primary_secondary,M0_extra_shunt,11,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0012,misspec_primary_secondary,M0_extra_shunt,12,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0013,misspec_primary_secondary,M0_extra_shunt,13,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0014,misspec_primary_secondary,M0_extra_shunt,14,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0015,misspec_primary_secondary,M0_extra_shunt,15,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0016,misspec_primary_secondary,M0_extra_shunt,16,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0017,misspec_primary_secondary,M0_extra_shunt,17,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0018,misspec_primary_secondary,M0_extra_shunt,18,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0019,misspec_primary_secondary,M0_extra_shunt,19,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0020,misspec_primary_secondary,M0_extra_shunt,20,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0021,misspec_primary_secondary,M0_extra_shunt,21,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0022,misspec_primary_secondary,M0_extra_shunt,22,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0023,misspec_primary_secondary,M0_extra_shunt,23,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0024,misspec_primary_secondary,M0_extra_shunt,24,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0025,misspec_primary_secondary,M0_extra_shunt,25,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0026,misspec_primary_secondary,M0_extra_shunt,26,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0027,misspec_primary_secondary,M0_extra_shunt,27,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0028,misspec_primary_secondary,M0_extra_shunt,28,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0029,misspec_primary_secondary,M0_extra_shunt,29,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0030,misspec_primary_secondary,M0_extra_shunt,30,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0031,misspec_primary_secondary,M0_extra_shunt,31,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0032,misspec_primary_secondary,M0_extra_shunt,32,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0033,misspec_primary_secondary,M0_extra_shunt,33,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0034,misspec_primary_secondary,M0_extra_shunt,34,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0035,misspec_primary_secondary,M0_extra_shunt,35,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0036,misspec_primary_secondary,M0_extra_shunt,36,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0037,misspec_primary_secondary,M0_extra_shunt,37,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0038,misspec_primary_secondary,M0_extra_shunt,38,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0039,misspec_primary_secondary,M0_extra_shunt,39,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M0_extra_shunt_seed_0040,misspec_primary_secondary,M0_extra_shunt,40,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0001,misspec_primary_secondary,weak_structured_boundary,1,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0002,misspec_primary_secondary,weak_structured_boundary,2,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0003,misspec_primary_secondary,weak_structured_boundary,3,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0004,misspec_primary_secondary,weak_structured_boundary,4,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0005,misspec_primary_secondary,weak_structured_boundary,5,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0006,misspec_primary_secondary,weak_structured_boundary,6,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0007,misspec_primary_secondary,weak_structured_boundary,7,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0008,misspec_primary_secondary,weak_structured_boundary,8,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0009,misspec_primary_secondary,weak_structured_boundary,9,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0010,misspec_primary_secondary,weak_structured_boundary,10,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0011,misspec_primary_secondary,weak_structured_boundary,11,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0012,misspec_primary_secondary,weak_structured_boundary,12,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0013,misspec_primary_secondary,weak_structured_boundary,13,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0014,misspec_primary_secondary,weak_structured_boundary,14,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0015,misspec_primary_secondary,weak_structured_boundary,15,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0016,misspec_primary_secondary,weak_structured_boundary,16,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0017,misspec_primary_secondary,weak_structured_boundary,17,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0018,misspec_primary_secondary,weak_structured_boundary,18,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0019,misspec_primary_secondary,weak_structured_boundary,19,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0020,misspec_primary_secondary,weak_structured_boundary,20,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0021,misspec_primary_secondary,weak_structured_boundary,21,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0022,misspec_primary_secondary,weak_structured_boundary,22,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0023,misspec_primary_secondary,weak_structured_boundary,23,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0024,misspec_primary_secondary,weak_structured_boundary,24,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0025,misspec_primary_secondary,weak_structured_boundary,25,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0026,misspec_primary_secondary,weak_structured_boundary,26,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0027,misspec_primary_secondary,weak_structured_boundary,27,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0028,misspec_primary_secondary,weak_structured_boundary,28,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0029,misspec_primary_secondary,weak_structured_boundary,29,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0030,misspec_primary_secondary,weak_structured_boundary,30,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0031,misspec_primary_secondary,weak_structured_boundary,31,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0032,misspec_primary_secondary,weak_structured_boundary,32,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0033,misspec_primary_secondary,weak_structured_boundary,33,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0034,misspec_primary_secondary,weak_structured_boundary,34,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0035,misspec_primary_secondary,weak_structured_boundary,35,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0036,misspec_primary_secondary,weak_structured_boundary,36,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0037,misspec_primary_secondary,weak_structured_boundary,37,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0038,misspec_primary_secondary,weak_structured_boundary,38,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0039,misspec_primary_secondary,weak_structured_boundary,39,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_weak_structured_boundary_seed_0040,misspec_primary_secondary,weak_structured_boundary,40,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0001,misspec_primary_secondary,M1_registration_shift,1,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0002,misspec_primary_secondary,M1_registration_shift,2,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0003,misspec_primary_secondary,M1_registration_shift,3,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0004,misspec_primary_secondary,M1_registration_shift,4,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0005,misspec_primary_secondary,M1_registration_shift,5,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0006,misspec_primary_secondary,M1_registration_shift,6,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0007,misspec_primary_secondary,M1_registration_shift,7,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0008,misspec_primary_secondary,M1_registration_shift,8,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0009,misspec_primary_secondary,M1_registration_shift,9,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0010,misspec_primary_secondary,M1_registration_shift,10,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0011,misspec_primary_secondary,M1_registration_shift,11,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0012,misspec_primary_secondary,M1_registration_shift,12,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0013,misspec_primary_secondary,M1_registration_shift,13,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0014,misspec_primary_secondary,M1_registration_shift,14,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
misspec_primary_secondary_M1_registration_shift_seed_0015,misspec_primary_secondary,M1_registration_shift,15,1,1,0.015,0.035,0.015,out-of-family or near-boundary synthetic challenge
