synthetic_id,evidence_config,true_model,candidate_model,seed,primary_score,primary_curve_score,primary_onset_score,primary_width_score,primary_lowT_score,secondary_score,total_score,complexity_K,penalized_score,structured_candidate,selected_model,selected_score,run_status,second_best_model,second_best_score,selection_margin,unresolved
primary_only_mixed_seed_0015,primary_only,mixed,M1,15,0.0165670509959282,5.3532414854519e-05,0.0516206482593035,0.0327116352719286,0.00872939897233985,NaN,0.0165670509959282,1,0.0265670509959282,1,M1,0.0265670509959282,scored,M2,0.148881601869796,0.122314550873868,0
primary_only_mixed_seed_0015,primary_only,mixed,M2,15,0.128881601869796,0.00966905307940884,0.154861944777911,0.441859251647356,0.178638657516042,NaN,0.128881601869796,2,0.148881601869796,1,M1,0.0265670509959282,scored,M2,0.148881601869796,0.122314550873868,0
primary_only_mixed_seed_0016,primary_only,mixed,M0,16,0.196602302948546,0.0151298819032245,0.309723889555823,0.674976551137082,0.172307342768049,NaN,0.196602302948546,0,0.196602302948546,0,M1,0.0391235455832401,scored,M2,0.150810201405286,0.111686655822046,0
primary_only_mixed_seed_0016,primary_only,mixed,M1,16,0.0291235455832401,0.000526552192319339,0.103241296518607,0.0257560903097254,0.0289906442460017,NaN,0.0291235455832401,1,0.0391235455832401,1,M1,0.0391235455832401,scored,M2,0.150810201405286,0.111686655822046,0
primary_only_mixed_seed_0016,primary_only,mixed,M2,16,0.130810201405286,0.00628066930083015,0.206482593037215,0.434903706685152,0.1409186142977,NaN,0.130810201405286,2,0.150810201405286,1,M1,0.0391235455832401,scored,M2,0.150810201405286,0.111686655822046,0
primary_only_mixed_seed_0017,primary_only,mixed,M0,17,0.208558588909809,0.0129093284727394,0.41296518607443,0.646484015876091,0.150255233847595,NaN,0.208558588909809,0,0.208558588909809,0,M1,0.019283281822437,scored,M2,0.138585508461798,0.119302226639361,0
primary_only_mixed_seed_0017,primary_only,mixed,M1,17,0.00928328182243702,0.000210415375994622,0,0.0542486255707164,0.00693853532554831,NaN,0.00928328182243702,1,0.019283281822437,1,M1,0.019283281822437,scored,M2,0.138585508461798,0.119302226639361,0
primary_only_mixed_seed_0017,primary_only,mixed,M2,17,0.118585508461798,0.00796440876686361,0.103241296518608,0.463396241946144,0.162970723218154,NaN,0.118585508461798,2,0.138585508461798,1,M1,0.019283281822437,scored,M2,0.138585508461798,0.119302226639361,0
primary_only_mixed_seed_0018,primary_only,mixed,M0,18,0.17222929740382,0.0069191513409857,0.309723889555823,0.630794969313463,0.0813713228342887,NaN,0.17222929740382,0,0.17222929740382,0,M1,0.0507400977856408,scored,M0,0.17222929740382,0.121489199618179,0
primary_only_mixed_seed_0018,primary_only,mixed,M1,18,0.0407400977856408,0.0006187626175082,0.103241296518607,0.0699376721333435,0.0619453756877583,NaN,0.0407400977856408,1,0.0507400977856408,1,M1,0.0507400977856408,scored,M0,0.17222929740382,0.121489199618179,0
primary_only_mixed_seed_0018,primary_only,mixed,M2,18,0.155463628334542,0.0150522426321281,0.206482593037215,0.479085288508771,0.23185463423146,NaN,0.155463628334542,2,0.175463628334542,1,M1,0.0507400977856408,scored,M0,0.17222929740382,0.121489199618179,0
primary_only_mixed_seed_0019,primary_only,mixed,M0,19,0.171462625303324,0.0139195797269032,0.206482593037215,0.650193290708847,0.171182154840683,NaN,0.171462625303324,0,0.171462625303324,0,M1,0.0631964194810063,scored,M0,0.171462625303324,0.108266205822318,0
primary_only_mixed_seed_0019,primary_only,mixed,M1,19,0.0531964194810063,0.000278359630147963,0.206482593037215,0.0505393507379599,0.0278654563186358,NaN,0.0531964194810063,1,0.0631964194810063,1,M1,0.0631964194810063,scored,M0,0.171462625303324,0.108266205822318,0
primary_only_mixed_seed_0019,primary_only,mixed,M2,19,0.155751805344469,0.00709482406507267,0.309723889555823,0.459686967113387,0.142043802225066,NaN,0.155751805344469,2,0.175751805344469,1,M1,0.0631964194810063,scored,M0,0.171462625303324,0.108266205822318,0
primary_only_mixed_seed_0020,primary_only,mixed,M0,20,0.175332924118722,0.00575921345855561,0.309723889555823,0.666601287432805,0.0701223090890619,NaN,0.175332924118722,0,0.175332924118722,0,M1,0.0472665892560217,scored,M2,0.172831595134479,0.125565005878457,0
primary_only_mixed_seed_0020,primary_only,mixed,M1,20,0.0372665892560217,0.00103893687050439,0.103241296518607,0.0341313540140023,0.0731943894329852,NaN,0.0372665892560217,1,0.0472665892560217,1,M1,0.0472665892560217,scored,M2,0.172831595134479,0.125565005878457,0
primary_only_mixed_seed_0020,primary_only,mixed,M2,20,0.152831595134479,0.0171553675442366,0.206482593037215,0.443278970389429,0.243103647976687,NaN,0.152831595134479,2,0.172831595134479,1,M1,0.0472665892560217,scored,M2,0.172831595134479,0.125565005878457,0
primary_only_mixed_seed_0021,primary_only,mixed,M0,21,0.191434187638455,0.0133314472329133,0.258103241296519,0.728668745606803,0.15898335947783,NaN,0.191434187638455,0,0.191434187638455,0,M1,0.0476342464719952,scored,M2,0.155715080226688,0.108080833754693,0
primary_only_mixed_seed_0021,primary_only,mixed,M1,21,0.0376342464719952,0.000242885498092358,0.154861944777911,0.0279361041599963,0.0156666609557829,NaN,0.0376342464719952,1,0.0476342464719952,1,M1,0.0476342464719952,scored,M2,0.155715080226688,0.108080833754693,0
primary_only_mixed_seed_0021,primary_only,mixed,M2,21,0.135715080226688,0.00755263099376461,0.258103241296518,0.381211512215431,0.154242597587919,NaN,0.135715080226688,2,0.155715080226688,1,M1,0.0476342464719952,scored,M2,0.155715080226688,0.108080833754693,0
primary_only_mixed_seed_0022,primary_only,mixed,M0,22,0.189839686598997,0.00961981412334297,0.361344537815126,0.631844508781314,0.119894637714019,NaN,0.189839686598997,0,0.189839686598997,0,M1,0.0342205185982017,scored,M2,0.15726400241151,0.123043483813308,0
primary_only_mixed_seed_0022,primary_only,mixed,M1,22,0.0242205185982017,9.97198506256514e-05,0.0516206482593035,0.0688881326654928,0.0234220608080285,NaN,0.0242205185982017,1,0.0342205185982017,1,M1,0.0342205185982017,scored,M2,0.15726400241151,0.123043483813308,0
primary_only_mixed_seed_0022,primary_only,mixed,M2,22,0.13726400241151,0.0111731063940604,0.154861944777911,0.47803574904092,0.19333131935173,NaN,0.13726400241151,2,0.15726400241151,1,M1,0.0342205185982017,scored,M2,0.15726400241151,0.123043483813308,0
primary_only_mixed_seed_0023,primary_only,mixed,M0,23,0.164064444964223,0.0161776655371203,0.154861944777911,0.650964145737987,0.182390675862551,NaN,0.164064444964223,0,0.164064444964223,0,M1,0.0753062023030674,scored,M0,0.164064444964223,0.0887582426611557,0
primary_only_mixed_seed_0023,primary_only,mixed,M1,23,0.0653062023030674,0.000718366172730354,0.258103241296518,0.0497684957088199,0.0390739773405041,NaN,0.0653062023030674,1,0.0753062023030674,1,M1,0.0753062023030674,scored,M0,0.164064444964223,0.0887582426611557,0
primary_only_mixed_seed_0023,primary_only,mixed,M2,23,0.163533842732508,0.00560445235273281,0.361344537815126,0.458916112084247,0.130835281203198,NaN,0.163533842732508,2,0.183533842732508,1,M1,0.0753062023030674,scored,M0,0.164064444964223,0.0887582426611557,0
primary_only_mixed_seed_0024,primary_only,mixed,M0,24,0.233761492398034,0.0146973264628307,0.41296518607443,0.786965228533777,0.171833384477774,NaN,0.233761492398034,0,0.233761492398034,0,M1,0.0274208257052965,scored,M2,0.113575761151288,0.086154935445991,0
primary_only_mixed_seed_0024,primary_only,mixed,M1,24,0.0174208257052965,0.000416869497783868,0,0.0862325870869705,0.0285166859557267,NaN,0.0174208257052965,1,0.0274208257052965,1,M1,0.0274208257052965,scored,M2,0.113575761151288,0.086154935445991,0
primary_only_mixed_seed_0024,primary_only,mixed,M2,24,0.0935757611512876,0.00656272313220253,0.103241296518608,0.322915029288457,0.141392572587975,NaN,0.0935757611512876,2,0.113575761151288,1,M1,0.0274208257052965,scored,M2,0.113575761151288,0.086154935445991,0
primary_only_mixed_seed_0025,primary_only,mixed,M0,25,0.21858128551852,0.0124749913618906,0.41296518607443,0.715979948779782,0.149025068704812,NaN,0.21858128551852,0,0.21858128551852,0,M1,0.0132092252117031,scored,M2,0.12851529889129,0.115306073679587,0
primary_only_mixed_seed_0025,primary_only,mixed,M1,25,0.00320922521170307,0.000131747168684188,0,0.0152473073329748,0.00570837018276504,NaN,0.00320922521170307,1,0.0132092252117031,1,M1,0.0132092252117031,scored,M2,0.12851529889129,0.115306073679587,0
primary_only_mixed_seed_0025,primary_only,mixed,M2,25,0.10851529889129,0.00830371995412104,0.103241296518608,0.393900309042452,0.164200888360937,NaN,0.10851529889129,2,0.12851529889129,1,M1,0.0132092252117031,scored,M2,0.12851529889129,0.115306073679587,0
primary_only_mixed_seed_0026,primary_only,mixed,M0,26,0.168136709222753,0.00786387757147718,0.258103241296519,0.654565609311101,0.0959952052069668,NaN,0.168136709222753,0,0.168136709222753,0,M1,0.0551718049985492,scored,M0,0.168136709222753,0.112964904224203,0
primary_only_mixed_seed_0026,primary_only,mixed,M1,26,0.0451718049985492,0.000352274450698314,0.154861944777911,0.0461670321357057,0.0473214933150803,NaN,0.0451718049985492,1,0.0551718049985492,1,M1,0.0551718049985492,scored,M0,0.168136709222753,0.112964904224203,0
primary_only_mixed_seed_0026,primary_only,mixed,M2,26,0.159275906367028,0.0135468961044739,0.258103241296518,0.455314648511133,0.217230751858782,NaN,0.159275906367028,2,0.179275906367028,1,M1,0.0551718049985492,scored,M0,0.168136709222753,0.112964904224203,0
primary_only_mixed_seed_0027,primary_only,mixed,M0,27,0.191446481834652,0.0214402658674382,0.258103241296519,0.635699724344973,0.225004946599223,NaN,0.191446481834652,0,0.191446481834652,0,M1,0.0640588513663602,scored,M2,0.157515794082595,0.0934569427162353,0
primary_only_mixed_seed_0027,primary_only,mixed,M1,27,0.0540588513663602,0.00215657526785312,0.154861944777911,0.0650329171018336,0.0816882480771762,NaN,0.0540588513663602,1,0.0640588513663602,1,M1,0.0640588513663602,scored,M2,0.157515794082595,0.0934569427162353,0
primary_only_mixed_seed_0027,primary_only,mixed,M2,27,0.137515794082595,0.00306982846344765,0.258103241296518,0.474180533477261,0.0882210104665256,NaN,0.137515794082595,2,0.157515794082595,1,M1,0.0640588513663602,scored,M2,0.157515794082595,0.0934569427162353,0
primary_only_mixed_seed_0028,primary_only,mixed,M0,28,0.182569568777653,0.0167908489319393,0.206482593037215,0.701195850521572,0.184654987506698,NaN,0.182569568777653,0,0.182569568777653,0,M1,0.0580090317148447,scored,M2,0.165180746727218,0.107171715012374,0
primary_only_mixed_seed_0028,primary_only,mixed,M1,28,0.0480090317148447,0.000884576796978713,0.206482593037215,0.000463209074764873,0.0413382889846509,NaN,0.0480090317148447,1,0.0580090317148447,1,M1,0.0580090317148447,scored,M2,0.165180746727218,0.107171715012374,0
primary_only_mixed_seed_0028,primary_only,mixed,M2,28,0.145180746727218,0.00529532457419362,0.309723889555823,0.408684407300662,0.128570969559051,NaN,0.145180746727218,2,0.165180746727218,1,M1,0.0580090317148447,scored,M2,0.165180746727218,0.107171715012374,0
primary_only_mixed_seed_0029,primary_only,mixed,M0,29,0.207235544741987,0.0173982195641822,0.361344537815126,0.645483335762683,0.196300180216454,NaN,0.207235544741987,0,0.207235544741987,0,M1,0.0370534561532056,scored,M2,0.140612010061323,0.103558553908118,0
primary_only_mixed_seed_0029,primary_only,mixed,M1,29,0.0270534561532056,0.00098881678913063,0.0516206482593035,0.0552493056841235,0.0529834816944068,NaN,0.0270534561532056,1,0.0370534561532056,1,M1,0.0370534561532056,scored,M2,0.140612010061323,0.103558553908118,0
primary_only_mixed_seed_0029,primary_only,mixed,M2,29,0.120612010061323,0.0048824325388282,0.154861944777911,0.464396922059551,0.116925776849295,NaN,0.120612010061323,2,0.140612010061323,1,M1,0.0370534561532056,scored,M2,0.140612010061323,0.103558553908118,0
primary_only_mixed_seed_0030,primary_only,mixed,M0,30,0.209989854371536,0.0261805635770087,0.309723889555823,0.637644791916782,0.262053839228999,NaN,0.209989854371536,0,0.209989854371536,0,M1,0.0599003955335762,scored,M2,0.140656759348974,0.0807563638153977,0
primary_only_mixed_seed_0030,primary_only,mixed,M1,30,0.0499003955335762,0.00395677538861652,0.103241296518607,0.0630878495300248,0.118737140706952,NaN,0.0499003955335762,1,0.0599003955335762,1,M1,0.0599003955335762,scored,M2,0.140656759348974,0.0807563638153977,0
primary_only_mixed_seed_0030,primary_only,mixed,M2,30,0.120656759348974,0.00169820636040128,0.206482593037215,0.472235465905452,0.05117211783675,NaN,0.120656759348974,2,0.140656759348974,1,M1,0.0599003955335762,scored,M2,0.140656759348974,0.0807563638153977,0
primary_only_mixed_seed_0031,primary_only,mixed,M0,31,0.192007563693841,0.013631168821914,0.309723889555823,0.656932367583309,0.164715641561488,NaN,0.192007563693841,0,0.192007563693841,0,M1,0.0405510133247116,scored,M2,0.155171366503174,0.114620353178462,0
primary_only_mixed_seed_0031,primary_only,mixed,M1,31,0.0305510133247116,0.000245742971098622,0.103241296518607,0.0438002738634978,0.0213989430394411,NaN,0.0305510133247116,1,0.0405510133247116,1,M1,0.0405510133247116,scored,M2,0.155171366503174,0.114620353178462,0
primary_only_mixed_seed_0031,primary_only,mixed,M2,31,0.135171366503174,0.00731223406850612,0.206482593037215,0.452947890238925,0.148510315504261,NaN,0.135171366503174,2,0.155171366503174,1,M1,0.0405510133247116,scored,M2,0.155171366503174,0.114620353178462,0
primary_only_mixed_seed_0032,primary_only,mixed,M0,32,0.195615549822287,0.00645609293351196,0.41296518607443,0.650328577846231,0.0816345297580716,NaN,0.195615549822287,0,0.195615549822287,0,M1,0.0271804544344085,scored,M2,0.152252716701423,0.125072262267015,0
primary_only_mixed_seed_0032,primary_only,mixed,M1,32,0.0171804544344085,0.000735039159451462,0,0.0504040636005763,0.0616821687639754,NaN,0.0171804544344085,1,0.0271804544344085,1,M1,0.0271804544344085,scored,M2,0.152252716701423,0.125072262267015,0
primary_only_mixed_seed_0032,primary_only,mixed,M2,32,0.132252716701423,0.0158659826102992,0.103241296518608,0.459551679976003,0.231591427307677,NaN,0.132252716701423,2,0.152252716701423,1,M1,0.0271804544344085,scored,M2,0.152252716701423,0.125072262267015,0
primary_only_mixed_seed_0033,primary_only,mixed,M0,33,0.186266391532525,0.0115595997562678,0.309723889555823,0.646586474931751,0.14369228335643,NaN,0.186266391532525,0,0.186266391532525,0,M1,0.0388563684597732,scored,M2,0.16076130643155,0.121904937971777,0
primary_only_mixed_seed_0033,primary_only,mixed,M1,33,0.0288563684597732,5.96929072718005e-05,0.103241296518607,0.0541461665150563,0.000375584834382714,NaN,0.0288563684597732,1,0.0388563684597732,1,M1,0.0388563684597732,scored,M2,0.16076130643155,0.121904937971777,0
primary_only_mixed_seed_0033,primary_only,mixed,M2,33,0.14076130643155,0.00908133866827366,0.206482593037215,0.463293782890483,0.169533673709319,NaN,0.14076130643155,2,0.16076130643155,1,M1,0.0388563684597732,scored,M2,0.16076130643155,0.121904937971777,0
primary_only_mixed_seed_0034,primary_only,mixed,M0,34,0.22955862690511,0.0268602210748036,0.41296518607443,0.631913823615969,0.258322704069512,NaN,0.22955862690511,0,0.22955862690511,0,M1,0.039675176196196,scored,M2,0.121353218373377,0.0816780421771809,0
primary_only_mixed_seed_0034,primary_only,mixed,M1,34,0.029675176196196,0.00420290537890118,0,0.068818817830838,0.115006005547465,NaN,0.029675176196196,1,0.039675176196196,1,M1,0.039675176196196,scored,M2,0.121353218373377,0.0816780421771809,0
primary_only_mixed_seed_0034,primary_only,mixed,M2,34,0.101353218373377,0.00154901197856027,0.103241296518608,0.477966434206265,0.0549032529962368,NaN,0.101353218373377,2,0.121353218373377,1,M1,0.039675176196196,scored,M2,0.121353218373377,0.0816780421771809,0
primary_only_mixed_seed_0035,primary_only,mixed,M0,35,0.143732103433846,0.00349099334963512,0.206482593037215,0.645262618103686,0.026004636240221,NaN,0.143732103433846,0,0.143732103433846,0,M1,0.078643616272688,scored,M0,0.143732103433846,0.0650884871611585,0
primary_only_mixed_seed_0035,primary_only,mixed,M1,35,0.068643616272688,0.0028595696430059,0.206482593037215,0.0554700233431214,0.117312062281826,NaN,0.068643616272688,1,0.078643616272688,1,M1,0.078643616272688,scored,M0,0.143732103433846,0.0650884871611585,0
primary_only_mixed_seed_0035,primary_only,mixed,M2,35,0.186313460681515,0.0231856773774775,0.309723889555823,0.464617639718549,0.287221320825528,NaN,0.186313460681515,2,0.206313460681515,1,M1,0.078643616272688,scored,M0,0.143732103433846,0.0650884871611585,0
primary_only_mixed_seed_0036,primary_only,mixed,M0,36,0.142236619070025,0.00342697895030813,0.206482593037215,0.63518337650056,0.0263273634156283,NaN,0.142236619070025,0,0.142236619070025,0,M1,0.0801134995828584,scored,M0,0.142236619070025,0.062123119487167,0
primary_only_mixed_seed_0036,primary_only,mixed,M1,36,0.0701134995828584,0.00287238193503127,0.206482593037215,0.0655492649462465,0.116989335106419,NaN,0.0701134995828584,1,0.0801134995828584,1,M1,0.0801134995828584,scored,M0,0.142236619070025,0.062123119487167,0
primary_only_mixed_seed_0036,primary_only,mixed,M2,36,0.187789548910251,0.0232108995066351,0.309723889555823,0.474696881321674,0.286898593650121,NaN,0.187789548910251,2,0.207789548910251,1,M1,0.0801134995828584,scored,M0,0.142236619070025,0.062123119487167,0
primary_only_mixed_seed_0037,primary_only,mixed,M0,37,0.170076725677146,0.0309762448048178,0.0516206482593035,0.689901040110949,0.271862117374896,NaN,0.170076725677146,0,0.170076725677146,0,M1,0.106204890288491,scored,M0,0.170076725677146,0.0638718353886556,0
primary_only_mixed_seed_0037,primary_only,mixed,M1,37,0.0962048902884907,0.0060588593943192,0.361344537815126,0.0108316013358577,0.128545418852849,NaN,0.0962048902884907,1,0.106204890288491,1,M1,0.106204890288491,scored,M0,0.170076725677146,0.0638718353886556,0
primary_only_mixed_seed_0037,primary_only,mixed,M2,37,0.162619272024898,0.00100129309566099,0.464585834333734,0.419979217711285,0.0413638396908532,NaN,0.162619272024898,2,0.182619272024898,1,M1,0.106204890288491,scored,M0,0.170076725677146,0.0638718353886556,0
primary_only_mixed_seed_0038,primary_only,mixed,M0,38,0.193119880001456,0.0103355838197494,0.361344537815126,0.647265888422939,0.123955315100768,NaN,0.193119880001456,0,0.193119880001456,0,M1,0.0312857809801945,scored,M2,0.153960857962766,0.122675076982572,0
primary_only_mixed_seed_0038,primary_only,mixed,M1,38,0.0212857809801945,7.48617231235057e-05,0.0516206482593035,0.0534667530238681,0.0193613834212786,NaN,0.0212857809801945,1,0.0312857809801945,1,M1,0.0312857809801945,scored,M2,0.153960857962766,0.122675076982572,0
primary_only_mixed_seed_0038,primary_only,mixed,M2,38,0.133960857962766,0.0104114346050851,0.154861944777911,0.462614369399295,0.18927064196498,NaN,0.133960857962766,2,0.153960857962766,1,M1,0.0312857809801945,scored,M2,0.153960857962766,0.122675076982572,0
primary_only_mixed_seed_0039,primary_only,mixed,M0,39,0.184313683967284,0.00637189499147088,0.361344537815126,0.649001265080008,0.0767242609768135,NaN,0.184313683967284,0,0.184313683967284,0,M1,0.0384777226568883,scored,M2,0.163632855910803,0.125155133253915,0
primary_only_mixed_seed_0039,primary_only,mixed,M1,39,0.0284777226568883,0.000810041836445628,0.0516206482593035,0.0517313763667986,0.0665924375452335,NaN,0.0284777226568883,1,0.0384777226568883,1,M1,0.0384777226568883,scored,M2,0.163632855910803,0.125155133253915,0
primary_only_mixed_seed_0039,primary_only,mixed,M2,39,0.143632855910803,0.0161067272610931,0.154861944777911,0.460878992742226,0.236501696088935,NaN,0.143632855910803,2,0.163632855910803,1,M1,0.0384777226568883,scored,M2,0.163632855910803,0.125155133253915,0
primary_only_mixed_seed_0040,primary_only,mixed,M0,40,0.208975836811903,0.0168884402057342,0.309723889555823,0.72800425957528,0.195907999077198,NaN,0.208975836811903,0,0.208975836811903,0,M1,0.0430533640818418,scored,M2,0.138752204145342,0.0956988400635007,0
primary_only_mixed_seed_0040,primary_only,mixed,M1,40,0.0330533640818418,0.000851333951153407,0.103241296518607,0.0272716181284733,0.052591300555151,NaN,0.0330533640818418,1,0.0430533640818418,1,M1,0.0430533640818418,scored,M2,0.138752204145342,0.0956988400635007,0
primary_only_mixed_seed_0040,primary_only,mixed,M2,40,0.118752204145342,0.00515318420514757,0.206482593037215,0.381875998246954,0.117317957988551,NaN,0.118752204145342,2,0.138752204145342,1,M1,0.0430533640818418,scored,M2,0.138752204145342,0.0956988400635007,0
primary_only_mixed_seed_0041,primary_only,mixed,M0,41,0.21341295578469,0.0125715332673002,0.464585834333734,0.613666782647322,0.14773336591463,NaN,0.21341295578469,0,0.21341295578469,0,M1,0.0341298963008116,scored,M2,0.133699201430199,0.0995693051293874,0
primary_only_mixed_seed_0041,primary_only,mixed,M1,41,0.0241298963008116,0.000166775440281008,0.0516206482593042,0.0870658587994853,0.00441666739258315,NaN,0.0241298963008116,1,0.0341298963008116,1,M1,0.0341298963008116,scored,M2,0.133699201430199,0.0995693051293874,0
primary_only_mixed_seed_0041,primary_only,mixed,M2,41,0.113699201430199,0.00823832365886721,0.0516206482593035,0.496213475174912,0.165492591151119,NaN,0.113699201430199,2,0.133699201430199,1,M1,0.0341298963008116,scored,M2,0.133699201430199,0.0995693051293874,0
primary_only_mixed_seed_0042,primary_only,mixed,M0,42,0.175674121124451,0.0108296639684171,0.258103241296519,0.654554160690728,0.136370111848866,NaN,0.175674121124451,0,0.175674121124451,0,M1,0.0489621920538758,scored,M2,0.17134184010073,0.122379648046854,0
primary_only_mixed_seed_0042,primary_only,mixed,M1,42,0.0389621920538758,4.20859678092275e-05,0.154861944777911,0.0461784807560793,0.00694658667318079,NaN,0.0389621920538758,1,0.0489621920538758,1,M1,0.0489621920538758,scored,M2,0.17134184010073,0.122379648046854,0
primary_only_mixed_seed_0042,primary_only,mixed,M2,42,0.15134184010073,0.00978780097833546,0.258103241296518,0.455326097131506,0.176855845216883,NaN,0.15134184010073,2,0.17134184010073,1,M1,0.0489621920538758,scored,M2,0.17134184010073,0.122379648046854,0
primary_only_mixed_seed_0043,primary_only,mixed,M0,43,0.201302431021655,0.0176893776763674,0.361344537815126,0.601042694690494,0.200216202779144,NaN,0.201302431021655,0,0.201302431021655,0,M1,0.0443327679972512,scored,M2,0.146611944718349,0.102279176721098,0
primary_only_mixed_seed_0043,primary_only,mixed,M1,43,0.0343327679972512,0.00104044138675819,0.0516206482593035,0.0996899467563127,0.0568995042570968,NaN,0.0343327679972512,1,0.0443327679972512,1,M1,0.0443327679972512,scored,M2,0.146611944718349,0.102279176721098,0
primary_only_mixed_seed_0043,primary_only,mixed,M2,43,0.126611944718349,0.00472491630003065,0.154861944777911,0.50883756313174,0.113009754286605,NaN,0.126611944718349,2,0.146611944718349,1,M1,0.0443327679972512,scored,M2,0.146611944718349,0.102279176721098,0
primary_only_mixed_seed_0044,primary_only,mixed,M0,44,0.193955861312256,0.00558904418085854,0.41296518607443,0.646933081060457,0.0768555989858159,NaN,0.193955861312256,0,0.193955861312256,0,M1,0.0286069036103641,scored,M2,0.15436234647121,0.125755442860846,0
primary_only_mixed_seed_0044,primary_only,mixed,M1,44,0.0186069036103641,0.0011356092439538,0,0.0537995603863501,0.0664610995362312,NaN,0.0186069036103641,1,0.0286069036103641,1,M1,0.0286069036103641,scored,M2,0.15436234647121,0.125755442860846,0
primary_only_mixed_seed_0044,primary_only,mixed,M2,44,0.13436234647121,0.0176329138824642,0.103241296518608,0.462947176761777,0.236370358079933,NaN,0.13436234647121,2,0.15436234647121,1,M1,0.0286069036103641,scored,M2,0.15436234647121,0.125755442860846,0
primary_only_mixed_seed_0045,primary_only,mixed,M0,45,0.206537245203973,0.0168280002498063,0.361344537815126,0.656337159506735,0.182691757266893,NaN,0.206537245203973,0,0.206537245203973,0,M1,0.0333398409512015,scored,M2,0.141219680091269,0.107879839140068,0
primary_only_mixed_seed_0045,primary_only,mixed,M1,45,0.0233398409512015,0.000900260393206316,0.0516206482593035,0.0443954819400716,0.0393750587448459,NaN,0.0233398409512015,1,0.0333398409512015,1,M1,0.0333398409512015,scored,M2,0.141219680091269,0.107879839140068,0
primary_only_mixed_seed_0045,primary_only,mixed,M2,45,0.121219680091269,0.00527139283706774,0.154861944777911,0.453543098315499,0.130534199798856,NaN,0.121219680091269,2,0.141219680091269,1,M1,0.0333398409512015,scored,M2,0.141219680091269,0.107879839140068,0
primary_only_mixed_seed_0046,primary_only,mixed,M0,46,0.180378341833478,0.011244644922007,0.258103241296519,0.682548166378466,0.138354307709338,NaN,0.180378341833478,0,0.180378341833478,0,M1,0.0444685777610594,scored,M2,0.166674689286896,0.122206111525837,0
primary_only_mixed_seed_0046,primary_only,mixed,M1,46,0.0344685777610594,4.83178466394083e-05,0.154861944777911,0.018184475068341,0.00496239081270949,NaN,0.0344685777610594,1,0.0444685777610594,1,M1,0.0444685777610594,scored,M2,0.166674689286896,0.122206111525837,0
primary_only_mixed_seed_0046,primary_only,mixed,M2,46,0.146674689286896,0.00944695981513165,0.258103241296518,0.427332091443768,0.174871649356411,NaN,0.146674689286896,2,0.166674689286896,1,M1,0.0444685777610594,scored,M2,0.166674689286896,0.122206111525837,0
primary_only_mixed_seed_0047,primary_only,mixed,M0,47,0.228088873003808,0.0409937304051687,0.258103241296519,0.698507321818591,0.341301741794208,NaN,0.228088873003808,0,0.228088873003808,0,M1,0.076426722990297,scored,M2,0.137735143997091,0.0613084210067939,0
primary_only_mixed_seed_0047,primary_only,mixed,M1,47,0.066426722990297,0.010845559199317,0.154861944777911,0.00222531962821547,0.197985043272161,NaN,0.066426722990297,1,0.076426722990297,1,M1,0.076426722990297,scored,M2,0.137735143997091,0.0613084210067939,0
primary_only_mixed_seed_0047,primary_only,mixed,M2,47,0.117735143997091,0.000394375255944203,0.258103241296518,0.411372936003643,0.0280757847284587,NaN,0.117735143997091,2,0.137735143997091,1,M1,0.076426722990297,scored,M2,0.137735143997091,0.0613084210067939,0
primary_only_mixed_seed_0048,primary_only,mixed,M0,48,0.207374826249657,0.0111664381660117,0.41296518607443,0.653072428594718,0.141584704417048,NaN,0.207374826249657,0,0.207374826249657,0,M1,0.0174256075188255,scored,M2,0.139656407736151,0.122230800217326,0
primary_only_mixed_seed_0048,primary_only,mixed,M1,48,0.00742560751882549,3.35529505246774e-05,0,0.0476602128520888,0.00173199410499889,NaN,0.00742560751882549,1,0.0174256075188255,1,M1,0.0174256075188255,scored,M2,0.139656407736151,0.122230800217326,0
primary_only_mixed_seed_0048,primary_only,mixed,M2,48,0.119656407736151,0.00948157230199472,0.103241296518608,0.456807829227516,0.171641252648701,NaN,0.119656407736151,2,0.139656407736151,1,M1,0.0174256075188255,scored,M2,0.139656407736151,0.122230800217326,0
primary_only_mixed_seed_0049,primary_only,mixed,M0,49,0.198016854789145,0.0112225907942307,0.361344537815126,0.661469482629281,0.139441529564081,NaN,0.198016854789145,0,0.198016854789145,0,M1,0.0268158904157978,scored,M2,0.149022181703129,0.122206291287331,0
primary_only_mixed_seed_0049,primary_only,mixed,M1,49,0.0168158904157979,4.20231952264979e-05,0.0516206482593035,0.0392631588175263,0.00387516895796633,NaN,0.0168158904157979,1,0.0268158904157978,1,M1,0.0268158904157978,scored,M2,0.149022181703129,0.122206291287331,0
primary_only_mixed_seed_0049,primary_only,mixed,M2,49,0.129022181703129,0.00944102468670733,0.154861944777911,0.448410775192953,0.173784427501668,NaN,0.129022181703129,2,0.149022181703129,1,M1,0.0268158904157978,scored,M2,0.149022181703129,0.122206291287331,0
primary_only_mixed_seed_0050,primary_only,mixed,M0,50,0.187822810406962,0.0106972411215879,0.309723889555823,0.663611755032704,0.139917657867322,NaN,0.187822810406962,0,0.187822810406962,0,M1,0.0367334918314703,scored,M2,0.159211611546656,0.122478119715186,0
