device,sourceVersion,sourceRole,sourceFile,caseName,topology,linkClass,calibrationMode,seed,mechanism,parameterSignature,alphaGap,gammaW,pW,meanW,minW,activeWeakLinkFraction,shapeScore,conductanceScore,evidenceScore,scoreBasis,shapeAsymmetry,conductanceAsymmetry,asymmetryScore
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_3_g0_1_p0_2,combined,boundary_constriction,conductance,101,combined physical bottleneck,combined_a3_3_g0_1_p0_2|combined|boundary_constriction|alpha=3.3|gamma=0.1|p=0.2,3.3,0.1,0.2,0.820000000000001,0.1,0.2,0.192756697304983,0.200833484237687,0.200833484237687,conductanceScore,0.0493483895835948,0.0509521286014243,0.0509521286014243
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_202/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a4_1_g0_05_p0_2,contact_relaxation,contact_relaxed,shape,202,contact-relaxed weak links,contact_relaxed_a4_1_g0_05_p0_2|contact_relaxation|contact_relaxed|alpha=4.1|gamma=0.05|p=0.2,4.1,0.05,0.2,0.810000000000002,0.05,0.2,0.200834692940986,0.218014620320717,0.200834692940986,shapeScore,0.048156319184981,0.053194721660756,0.048156319184981
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_3_g0_1_p0_2,tear_lane,crack_tunnel,shape,1010,crack/tunnel-like weak links,crack_tunnel_a3_3_g0_1_p0_2|tear_lane|crack_tunnel|alpha=3.3|gamma=0.1|p=0.2,3.3,0.1,0.2,0.819607843137257,0.1,0.200435729847495,0.200835682940868,0.212295692214357,0.200835682940868,shapeScore,0.0465539171076486,0.0524074782770968,0.0465539171076486
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_05_p0_3,combined,boundary_constriction,conductance,707,combined physical bottleneck,combined_a4_1_g0_05_p0_3|combined|boundary_constriction|alpha=4.1|gamma=0.05|p=0.3,4.1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,0.202975950515788,0.200859672506851,0.200859672506851,conductanceScore,0.0511851629426091,0.0560960371524693,0.0560960371524693
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_1_p0_3,combined,boundary_constriction,shape,707,combined physical bottleneck,combined_a4_1_g0_1_p0_3|combined|boundary_constriction|alpha=4.1|gamma=0.1|p=0.3,4.1,0.1,0.3,0.729803921568629,0.1,0.300217864923747,0.200860604939261,0.205659676085998,0.200860604939261,shapeScore,0.0507534762653234,0.0472782319710289,0.0507534762653234
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_202/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_7_g0_05_p0_3,contact_relaxation,contact_relaxed,shape,202,contact-relaxed weak links,contact_relaxed_a3_7_g0_05_p0_3|contact_relaxation|contact_relaxed|alpha=3.7|gamma=0.05|p=0.3,3.7,0.05,0.3,0.714793028322441,0.05,0.300217864923747,0.200895558874932,0.209654292589255,0.200895558874932,shapeScore,0.0482363275606064,0.0490660664472573,0.0482363275606064
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_7_g0_05_p0_1,combined,boundary_constriction,shape,1010,combined physical bottleneck,combined_a3_7_g0_05_p0_1|combined|boundary_constriction|alpha=3.7|gamma=0.05|p=0.1,3.7,0.05,0.1,0.904793028322441,0.05,0.100217864923747,0.200900856159765,0.21270921840222,0.200900856159765,shapeScore,0.0468972574087296,0.0543959868115394,0.0468972574087296
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a3_3_g0_05_p0_3,boundary_lane,boundary_constriction,shape,808,boundary/SNS-inspired constriction,boundary_sns_a3_3_g0_05_p0_3|boundary_lane|boundary_constriction|alpha=3.3|gamma=0.05|p=0.3,3.3,0.05,0.3,0.699891067538129,0.05,0.315904139433551,0.200951408773527,0.202307268189586,0.200951408773527,shapeScore,0.0509780338459093,0.0634572230692545,0.0509780338459093
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_3_g0_1_p0_3,combined,boundary_constriction,conductance,808,combined physical bottleneck,combined_a3_3_g0_1_p0_3|combined|boundary_constriction|alpha=3.3|gamma=0.1|p=0.3,3.3,0.1,0.3,0.729803921568629,0.1,0.300217864923747,0.196521313787915,0.200957975467743,0.200957975467743,conductanceScore,0.0519485397196967,0.0469327276645544,0.0469327276645544
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a4_1_g0_05_p0_3,boundary_lane,boundary_constriction,shape,101,boundary/SNS-inspired constriction,boundary_sns_a4_1_g0_05_p0_3|boundary_lane|boundary_constriction|alpha=4.1|gamma=0.05|p=0.3,4.1,0.05,0.3,0.699891067538129,0.05,0.315904139433551,0.200971251725806,0.202458816578809,0.200971251725806,shapeScore,0.0485067463434596,0.0688244818244334,0.0485067463434596
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_505/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_2_p0_3,combined,boundary_constriction,shape,505,combined physical bottleneck,combined_a4_1_g0_2_p0_3|combined|boundary_constriction|alpha=4.1|gamma=0.2|p=0.3,4.1,0.2,0.3,0.759825708061,0.2,0.300217864923747,0.200984056417545,0.207072849857937,0.200984056417545,shapeScore,0.0474835146999836,0.0461532744972769,0.0474835146999836
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_7_g0_05_p0_3,tear_lane,crack_tunnel,shape,909,crack/tunnel-like weak links,crack_tunnel_a3_7_g0_05_p0_3|tear_lane|crack_tunnel|alpha=3.7|gamma=0.05|p=0.3,3.7,0.05,0.3,0.714793028322442,0.05,0.300217864923747,0.200986210135556,0.23096416629297,0.200986210135556,shapeScore,0.0537478146039205,0.193497711111886,0.0537478146039205
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_3_g0_1_p0_3,combined,boundary_constriction,conductance,909,combined physical bottleneck,combined_a3_3_g0_1_p0_3|combined|boundary_constriction|alpha=3.3|gamma=0.1|p=0.3,3.3,0.1,0.3,0.729803921568629,0.1,0.300217864923747,0.198228351449512,0.200987741695981,0.200987741695981,conductanceScore,0.0463186740219377,0.0463712457520091,0.0463712457520091
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_3_g0_05_p0_3,combined,boundary_constriction,shape,1010,combined physical bottleneck,combined_a3_3_g0_05_p0_3|combined|boundary_constriction|alpha=3.3|gamma=0.05|p=0.3,3.3,0.05,0.3,0.714793028322442,0.05,0.300217864923747,0.200993543927306,0.201772760355638,0.200993543927306,shapeScore,0.0494024097473228,0.0689763064601586,0.0494024097473228
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a4_1_g0_05_p0_3,tear_lane,crack_tunnel,shape,707,crack/tunnel-like weak links,crack_tunnel_a4_1_g0_05_p0_3|tear_lane|crack_tunnel|alpha=4.1|gamma=0.05|p=0.3,4.1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,0.200999427474935,0.230257229482842,0.200999427474935,shapeScore,0.0669330852815932,0.187283549771128,0.0669330852815932
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_303/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_05_p0_2,combined,boundary_constriction,conductance,303,combined physical bottleneck,combined_a4_1_g0_05_p0_2|combined|boundary_constriction|alpha=4.1|gamma=0.05|p=0.2,4.1,0.05,0.2,0.810000000000001,0.05,0.2,0.200100258811828,0.201004599764294,0.201004599764294,conductanceScore,0.0464180763616777,0.0464417008072524,0.0464417008072524
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_303/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_05_p0_3,combined,boundary_constriction,conductance,303,combined physical bottleneck,combined_a4_1_g0_05_p0_3|combined|boundary_constriction|alpha=4.1|gamma=0.05|p=0.3,4.1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,0.201820372793984,0.201005583675921,0.201005583675921,conductanceScore,0.0482570516238261,0.0626944533431538,0.0626944533431538
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a4_1_g0_2_p0_2,tear_lane,crack_tunnel,shape,606,crack/tunnel-like weak links,crack_tunnel_a4_1_g0_2_p0_2|tear_lane|crack_tunnel|alpha=4.1|gamma=0.2|p=0.2,4.1,0.2,0.2,0.839651416122003,0.2,0.200435729847495,0.201020330574727,0.205588206097391,0.201020330574727,shapeScore,0.0517710713274096,0.0471784109456792,0.0517710713274096
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_505/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_3_g0_05_p0_2,contact_relaxation,contact_relaxed,shape,505,contact-relaxed weak links,contact_relaxed_a3_3_g0_05_p0_2|contact_relaxation|contact_relaxed|alpha=3.3|gamma=0.05|p=0.2,3.3,0.05,0.2,0.810000000000002,0.05,0.2,0.201032584319271,0.215169721864331,0.201032584319271,shapeScore,0.0476581670679796,0.0491413167650343,0.0476581670679796
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_303/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_3_g0_2_p0_3,combined,boundary_constriction,shape,303,combined physical bottleneck,combined_a3_3_g0_2_p0_3|combined|boundary_constriction|alpha=3.3|gamma=0.2|p=0.3,3.3,0.2,0.3,0.759825708061,0.2,0.300217864923747,0.201033499488386,0.210302802253441,0.201033499488386,shapeScore,0.0473565899615953,0.0496156901307176,0.0473565899615953
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a4_1_g0_05_p0_1,contact_relaxation,contact_relaxed,conductance,606,contact-relaxed weak links,contact_relaxed_a4_1_g0_05_p0_1|contact_relaxation|contact_relaxed|alpha=4.1|gamma=0.05|p=0.1,4.1,0.05,0.1,0.904793028322441,0.05,0.100217864923747,0.214383281509923,0.201041405974623,0.201041405974623,conductanceScore,0.0490117590683245,0.0655201874350823,0.0655201874350823
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_505/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_05_p0_3,combined,boundary_constriction,conductance,505,combined physical bottleneck,combined_a4_1_g0_05_p0_3|combined|boundary_constriction|alpha=4.1|gamma=0.05|p=0.3,4.1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,0.198824041023105,0.201049370269639,0.201049370269639,conductanceScore,0.0570141113456497,0.0818488746693182,0.0818488746693182
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_303/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_05_p0_1,combined,boundary_constriction,shape,303,combined physical bottleneck,combined_a4_1_g0_05_p0_1|combined|boundary_constriction|alpha=4.1|gamma=0.05|p=0.1,4.1,0.05,0.1,0.904793028322441,0.05,0.100217864923747,0.201059245942064,0.21559050642192,0.201059245942064,shapeScore,0.0465101678165031,0.0628154916932272,0.0465101678165031
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_7_g0_2_p0_3,tear_lane,crack_tunnel,shape,808,crack/tunnel-like weak links,crack_tunnel_a3_7_g0_2_p0_3|tear_lane|crack_tunnel|alpha=3.7|gamma=0.2|p=0.3,3.7,0.2,0.3,0.759825708061,0.2,0.300217864923747,0.201063778716186,0.204164107334924,0.201063778716186,shapeScore,0.0510075514480211,0.0648469796297113,0.0510075514480211
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_404/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a3_3_g0_1_p0_2,tear_lane,crack_tunnel,shape,404,crack/tunnel-like weak links,crack_tunnel_a3_3_g0_1_p0_2|tear_lane|crack_tunnel|alpha=3.3|gamma=0.1|p=0.2,3.3,0.1,0.2,0.819607843137257,0.1,0.200435729847495,0.201080460731743,0.21321390651384,0.201080460731743,shapeScore,0.046794451412382,0.0550075025170894,0.046794451412382
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_505/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_7_g0_1_p0_1,combined,boundary_constriction,shape,505,combined physical bottleneck,combined_a3_7_g0_1_p0_1|combined|boundary_constriction|alpha=3.7|gamma=0.1|p=0.1,3.7,0.1,0.1,0.909803921568628,0.1,0.100217864923747,0.201113461328745,0.210160835507583,0.201113461328745,shapeScore,0.0473866656853157,0.0495349239633485,0.0473866656853157
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_7_g0_05_p0_1,contact_relaxation,contact_relaxed,conductance,1010,contact-relaxed weak links,contact_relaxed_a3_7_g0_05_p0_1|contact_relaxation|contact_relaxed|alpha=3.7|gamma=0.05|p=0.1,3.7,0.05,0.1,0.904793028322441,0.05,0.100217864923747,0.220886844826343,0.201132602532489,0.201132602532489,conductanceScore,0.0471904792367699,0.0513881557675869,0.0513881557675869
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a3_7_g0_1_p0_3,boundary_lane,boundary_constriction,shape,808,boundary/SNS-inspired constriction,boundary_sns_a3_7_g0_1_p0_3|boundary_lane|boundary_constriction|alpha=3.7|gamma=0.1|p=0.3,3.7,0.1,0.3,0.715686274509806,0.1,0.315904139433551,0.201133944099182,0.209811062702728,0.201133944099182,shapeScore,0.0510346240615641,0.0532084046789546,0.0510346240615641
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_707/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_7_g0_2_p0_2,contact_relaxation,contact_relaxed,conductance,707,contact-relaxed weak links,contact_relaxed_a3_7_g0_2_p0_2|contact_relaxation|contact_relaxed|alpha=3.7|gamma=0.2|p=0.2,3.7,0.2,0.2,0.839999999999998,0.2,0.2,0.207691552805687,0.201139867167075,0.201139867167075,conductanceScore,0.0485448353974935,0.0644156375012868,0.0644156375012868
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a4_1_g0_4_p0_3,tear_lane,crack_tunnel,conductance,101,crack/tunnel-like weak links,crack_tunnel_a4_1_g0_4_p0_3|tear_lane|crack_tunnel|alpha=4.1|gamma=0.4|p=0.3,4.1,0.4,0.3,0.819869281045749,0.4,0.300217864923747,0.206116209280662,0.201144819266406,0.201144819266406,conductanceScore,0.0495190413169569,0.0488936650535099,0.0488936650535099
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a3_7_g0_05_p0_3,boundary_lane,boundary_constriction,shape,101,boundary/SNS-inspired constriction,boundary_sns_a3_7_g0_05_p0_3|boundary_lane|boundary_constriction|alpha=3.7|gamma=0.05|p=0.3,3.7,0.05,0.3,0.699891067538129,0.05,0.315904139433551,0.201145229516092,0.201610094501383,0.201145229516092,shapeScore,0.0481031955055323,0.0695203661043646,0.0481031955055323
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_808/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_05_p0_2,combined,boundary_constriction,conductance,808,combined physical bottleneck,combined_a4_1_g0_05_p0_2|combined|boundary_constriction|alpha=4.1|gamma=0.05|p=0.2,4.1,0.05,0.2,0.810000000000001,0.05,0.2,0.196481298270536,0.201150263663534,0.201150263663534,conductanceScore,0.0535804101906427,0.0486134888067287,0.0486134888067287
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_505/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a3_7_g0_2_p0_2,combined,boundary_constriction,shape,505,combined physical bottleneck,combined_a3_7_g0_2_p0_2|combined|boundary_constriction|alpha=3.7|gamma=0.2|p=0.2,3.7,0.2,0.2,0.839999999999999,0.2,0.2,0.201160309852035,0.208476350469024,0.201160309852035,shapeScore,0.0472833546847175,0.0466969219304409,0.0472833546847175
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a4_1_g0_1_p0_2,tear_lane,crack_tunnel,shape,909,crack/tunnel-like weak links,crack_tunnel_a4_1_g0_1_p0_2|tear_lane|crack_tunnel|alpha=4.1|gamma=0.1|p=0.2,4.1,0.1,0.2,0.819607843137257,0.1,0.200435729847495,0.201172812117635,0.213133162134177,0.201172812117635,shapeScore,0.0465924649510806,0.0531222148667365,0.0465924649510806
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a4_1_g0_05_p0_2,tear_lane,crack_tunnel,shape,1010,crack/tunnel-like weak links,crack_tunnel_a4_1_g0_05_p0_2|tear_lane|crack_tunnel|alpha=4.1|gamma=0.05|p=0.2,4.1,0.05,0.2,0.809586056644881,0.05,0.200435729847495,0.201178888537722,0.229883115397105,0.201178888537722,shapeScore,0.0462282610542409,0.0953825079047046,0.0462282610542409
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_1010/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_1_p0_2,combined,boundary_constriction,shape,1010,combined physical bottleneck,combined_a4_1_g0_1_p0_2|combined|boundary_constriction|alpha=4.1|gamma=0.1|p=0.2,4.1,0.1,0.2,0.820000000000001,0.1,0.2,0.201189532426149,0.208919399090798,0.201189532426149,shapeScore,0.046873604102093,0.0483185416522514,0.046873604102093
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_202/AS006_v7_4_6_gap_weaklink_scores.csv,boundary_sns_a3_7_g0_05_p0_3,boundary_lane,boundary_constriction,shape,202,boundary/SNS-inspired constriction,boundary_sns_a3_7_g0_05_p0_3|boundary_lane|boundary_constriction|alpha=3.7|gamma=0.05|p=0.3,3.7,0.05,0.3,0.699891067538129,0.05,0.315904139433551,0.201208270943865,0.204610356123668,0.201208270943865,shapeScore,0.0482503635827123,0.0906569098751544,0.0482503635827123
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv,crack_tunnel_a4_1_g0_1_p0_3,tear_lane,crack_tunnel,shape,909,crack/tunnel-like weak links,crack_tunnel_a4_1_g0_1_p0_3|tear_lane|crack_tunnel|alpha=4.1|gamma=0.1|p=0.3,4.1,0.1,0.3,0.72980392156863,0.1,0.300217864923747,0.201219888962218,0.212105244221498,0.201219888962218,shapeScore,0.0498772997507731,0.116807510842228,0.0498772997507731
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_2_p0_1,combined,boundary_constriction,shape,101,combined physical bottleneck,combined_a4_1_g0_2_p0_1|combined|boundary_constriction|alpha=4.1|gamma=0.2|p=0.1,4.1,0.2,0.1,0.919825708061002,0.2,0.100217864923747,0.201227543084318,0.210591796207797,0.201227543084318,shapeScore,0.0475653442316635,0.0489371788647846,0.0475653442316635
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_909/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_05_p0_3,combined,boundary_constriction,conductance,909,combined physical bottleneck,combined_a4_1_g0_05_p0_3|combined|boundary_constriction|alpha=4.1|gamma=0.05|p=0.3,4.1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,0.201616022727032,0.201241098867817,0.201241098867817,conductanceScore,0.0635926241970704,0.0669116989737976,0.0669116989737976
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv,contact_relaxed_a3_3_g0_05_p0_2,contact_relaxation,contact_relaxed,shape,606,contact-relaxed weak links,contact_relaxed_a3_3_g0_05_p0_2|contact_relaxation|contact_relaxed|alpha=3.3|gamma=0.05|p=0.2,3.3,0.05,0.2,0.810000000000002,0.05,0.2,0.201241640208629,0.219956610897004,0.201241640208629,shapeScore,0.0493642148698306,0.0613809305580617,0.0493642148698306
AS006,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_404/AS006_v7_4_6_gap_weaklink_scores.csv,combined_a4_1_g0_05_p0_3,combined,boundary_constriction,conductance,404,combined physical bottleneck,combined_a4_1_g0_05_p0_3|combined|boundary_constriction|alpha=4.1|gamma=0.05|p=0.3,4.1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,0.202051881814899,0.201267236406509,0.201267236406509,conductanceScore,0.0545251635534497,0.0618719407414673,0.0618719407414673
